fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev
regret,top90,4,20,18,0.036750,58.34,1.496598,15.414600,12.860626,35.393101
regret,top90,4,20,19,0.034170,58.84,1.493431,15.440098,12.780737,35.380908
regret,top90,4,20,20,0.036691,60.46,1.501205,15.462631,12.770231,35.279037
regret,top90,4,20,21,0.036454,60.18,1.492954,15.399069,12.812219,35.343793
regret,top90,4,20,22,0.030693,60.86,1.496878,15.473936,12.725312,35.256423
regret,top90,8,40,1,9.330114,51.34,1.510391,18.699708,11.663199,36.743727
regret,top90,8,40,2,8.622991,50.88,1.557648,16.658661,11.923688,36.044516
regret,top90,8,40,3,7.238467,51.40,1.539494,16.514319,12.205639,35.733506
regret,top90,8,40,4,7.135468,51.52,1.531206,15.657531,12.273506,35.198454
regret,top90,8,40,5,5.868625,52.58,1.487088,14.501529,12.526866,35.553197
regret,top90,8,40,6,5.725217,53.98,1.519285,13.708590,12.451915,34.549215
regret,top90,8,40,7,5.447677,54.04,1.527066,13.941416,12.622377,35.282819
regret,top90,8,40,8,4.078595,56.12,1.522672,13.996251,12.646046,35.553308
regret,top90,8,40,9,3.204163,57.16,1.472597,13.477172,12.722994,35.310869
regret,top90,8,40,10,2.558993,57.46,1.417660,13.122917,12.856440,35.320601
regret,top90,8,40,11,1.631228,58.86,1.461464,13.400615,12.790267,35.536522
regret,top90,8,40,12,1.284800,60.16,1.449691,12.952299,12.873497,35.673618
regret,top90,8,40,13,1.072399,58.76,1.455265,12.734348,12.733258,35.273788
regret,top90,8,40,14,0.726609,61.88,1.455138,12.372728,12.656721,35.592914
regret,top90,8,40,15,0.436104,62.30,1.386192,12.434085,12.659391,35.620979
regret,top90,8,40,16,0.348119,63.72,1.366362,12.369380,12.761616,35.616417
regret,top90,8,40,17,0.306731,64.30,1.390751,12.186002,12.478997,35.122580
regret,top90,8,40,18,0.204760,66.54,1.350072,12.250702,12.645120,35.400523
regret,top90,8,40,19,0.108318,67.82,1.339464,12.158819,12.631006,34.999656
regret,top90,8,40,20,0.130070,69.24,1.335402,12.308400,12.487030,35.167249
regret,top90,8,40,21,0.081011,70.08,1.319122,12.564255,12.579449,35.479199
regret,top90,8,40,22,0.043340,72.34,1.330965,12.769163,12.394075,35.294744
regret,top90,8,40,23,0.031850,71.96,1.337035,12.840139,12.389165,35.395419
regret,top90,12,60,1,13.836658,51.34,1.510391,18.699708,11.663199,36.743727
regret,top90,12,60,2,13.291685,51.12,1.574268,16.858358,11.924059,35.921433
regret,top90,12,60,3,11.328111,52.30,1.572389,16.627863,12.190425,35.844294
regret,top90,12,60,4,10.736617,52.88,1.551616,15.772596,12.176095,34.756127
regret,top90,12,60,5,9.537751,55.68,1.495326,15.166021,12.430551,35.024879
regret,top90,12,60,6,8.941127,54.88,1.486672,14.598593,12.475970,34.725736
regret,top90,12,60,7,8.230159,56.42,1.516242,14.763103,12.744348,34.336898
regret,top90,12,60,8,6.917957,57.40,1.482209,15.088550,12.807019,34.251564
regret,top90,12,60,9,5.436834,59.40,1.473985,14.703840,12.815089,34.055621
regret,top90,12,60,10,4.392365,62.52,1.392874,14.487520,13.004422,33.761618
regret,top90,12,60,11,3.865612,62.40,1.438866,14.415062,12.880866,33.350439
regret,top90,12,60,12,3.162944,65.20,1.453775,14.722703,12.807134,32.854040
regret,top90,12,60,13,2.916069,64.56,1.471228,14.893148,12.802224,32.399846
regret,top90,12,60,14,2.207344,67.62,1.437915,14.998620,12.677450,32.466767
regret,top90,12,60,15,1.836637,69.56,1.416603,15.382361,12.721530,32.159476
regret,top90,12,60,16,1.167570,70.46,1.447253,15.688127,12.623334,31.699260
regret,top90,12,60,17,0.890928,70.88,1.498036,16.077373,12.233462,31.484784
regret,top90,12,60,18,0.529613,73.46,1.486747,16.543653,12.165991,30.893035
regret,top90,12,60,19,0.501183,76.60,1.495191,16.756762,12.139815,30.873034
regret,top90,12,60,20,0.308908,76.50,1.494044,17.434421,12.221607,31.264294
regret,top90,12,60,21,0.244404,76.80,1.492169,17.528727,12.204653,30.948725
regret,top90,12,60,22,0.228514,78.12,1.510280,18.116600,12.094852,30.700899
regret,top90,12,60,23,0.144441,78.28,1.495386,17.963378,12.090667,30.738448
regret,top90,12,60,24,0.123048,78.78,1.476793,18.132515,11.911631,30.647948
regret,top90,12,60,25,0.067058,80.44,1.454797,18.193046,11.957608,31.126809
regret,top90,12,60,26,0.047800,80.64,1.470391,18.398764,11.839278,30.722321
regret,top90,12,60,27,0.028662,81.16,1.468757,18.423741,11.770572,30.670019
regret,top90,12,60,28,0.026115,81.26,1.472083,18.558280,11.719847,30.805164
regret,top90,12,60,29,0.026465,81.00,1.463063,18.689466,11.713080,30.773862
regret,top90,12,60,30,0.025927,80.86,1.467729,18.535969,11.707030,30.877411
regret,top90,12,60,31,0.025888,80.90,1.461072,18.821691,11.730463,30.775211
entropy,top10,1,5,1,1.563777,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top10,1,5,2,1.455420,51.58,1.514838,18.191611,11.857054,36.489162
entropy,top10,1,5,3,1.493303,51.46,1.501516,17.800253,11.883012,36.605303
entropy,top10,2,10,1,2.909145,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top10,2,10,2,2.824572,50.58,1.520355,17.242544,11.864766,35.987905
entropy,top10,2,10,3,2.271426,51.16,1.491562,17.183875,12.091984,36.179353
entropy,top10,2,10,4,2.308178,50.56,1.452785,17.340354,12.106627,35.914844
entropy,top10,2,10,5,2.141681,51.78,1.397364,16.942273,12.246679,35.993173
entropy,top10,2,10,6,2.008169,52.68,1.395169,16.499349,12.240936,36.316399
entropy,top10,2,10,7,1.620422,53.40,1.398908,16.276761,12.397435,35.719579
entropy,top10,2,10,8,1.523895,54.26,1.355368,17.036530,12.329064,36.190602
entropy,top10,4,20,1,5.836311,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top10,4,20,2,5.524603,50.40,1.512588,17.014135,11.982819,35.832974
entropy,top10,4,20,3,5.021472,51.90,1.488178,17.421144,12.242143,35.466778
entropy,top10,4,20,4,4.606964,50.04,1.469908,16.998015,12.212053,35.413778
entropy,top10,4,20,5,4.153648,51.02,1.388056,15.857806,12.359961,35.469608
entropy,top10,4,20,6,3.835724,52.62,1.374654,15.895366,12.286160,35.629760
entropy,top10,4,20,7,3.156286,52.88,1.405714,15.342527,12.518680,34.742650
entropy,top10,4,20,8,2.800243,53.24,1.333209,16.547819,12.462633,35.935405
entropy,top10,4,20,9,2.486672,53.12,1.310680,15.940951,12.407364,36.012571
entropy,top10,4,20,10,2.153366,54.32,1.249542,15.751293,12.450480,36.017425
entropy,top10,4,20,11,1.932737,55.20,1.256693,15.669426,12.460379,35.948146
entropy,top10,4,20,12,1.677655,56.60,1.228553,15.079232,12.526417,35.681155
entropy,top10,4,20,13,1.505476,57.50,1.187209,14.816866,12.577817,35.747827
entropy,top10,4,20,14,1.428298,57.84,1.191328,14.838549,12.490868,35.639285
entropy,top10,8,40,1,11.779244,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top10,8,40,2,11.242461,50.32,1.543973,16.891839,11.930166,35.876567
entropy,top10,8,40,3,10.048169,51.74,1.527757,16.572601,12.176768,35.733951
entropy,top10,8,40,4,9.549298,50.92,1.536907,15.769778,12.281785,35.018328
entropy,top10,8,40,5,8.665873,53.04,1.437453,14.551952,12.500595,35.081518
entropy,top10,8,40,6,8.395578,54.32,1.492748,13.945528,12.388242,34.703027
entropy,top10,8,40,7,8.208132,54.30,1.497723,13.907765,12.564782,34.885022
entropy,top10,8,40,8,7.054520,56.58,1.499176,14.247505,12.671709,35.093220
entropy,top10,8,40,9,5.540515,58.40,1.462170,13.345614,12.498308,35.323578
entropy,top10,8,40,10,5.119063,58.96,1.392461,12.891718,12.530742,35.214383
entropy,top10,8,40,11,4.294920,59.92,1.380270,12.778701,12.735629,35.311227
entropy,top10,8,40,12,3.797538,62.12,1.367388,12.271177,12.653976,35.223206
entropy,top10,8,40,13,3.613923,61.46,1.349318,12.325837,12.591189,35.366941
entropy,top10,8,40,14,3.236505,63.58,1.326124,12.397255,12.675553,35.492425
entropy,top10,8,40,15,2.939432,64.10,1.295865,12.237046,12.727197,35.514538
entropy,top10,8,40,16,2.785652,64.96,1.284866,12.468358,12.791973,35.629432
entropy,top10,8,40,17,2.676404,65.68,1.316303,12.590385,12.668307,35.444498
entropy,top10,8,40,18,2.555697,65.58,1.301386,12.390982,12.719857,35.354475
entropy,top10,8,40,19,2.511380,66.52,1.304629,12.549007,12.677815,35.476709
entropy,top10,8,40,20,2.466172,66.64,1.289544,12.646958,12.659205,35.514909
entropy,top10,8,40,21,2.448780,66.62,1.269657,12.348636,12.720629,35.383444
entropy,top10,8,40,22,2.426063,66.54,1.269267,12.446700,12.637646,35.436898
entropy,top10,12,60,1,17.515934,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top10,12,60,2,17.161510,50.86,1.582420,17.185183,11.919546,35.817732
entropy,top10,12,60,3,15.327996,52.28,1.593444,16.832110,12.152313,35.716429
entropy,top10,12,60,4,14.900406,53.02,1.572608,15.898902,12.140743,34.906849
entropy,top10,12,60,5,13.499638,56.28,1.505036,15.375808,12.427083,34.966662
entropy,top10,12,60,6,12.815383,55.06,1.502378,15.008747,12.464711,34.352152
entropy,top10,12,60,7,12.051344,57.98,1.536964,14.939592,12.671381,33.732864
entropy,top10,12,60,8,10.871511,58.96,1.495728,15.440862,12.817539,34.196808
entropy,top10,12,60,9,9.921993,60.48,1.489264,15.051244,12.748207,33.933386
entropy,top10,12,60,10,8.501200,64.20,1.413703,14.910642,13.007201,33.465608
entropy,top10,12,60,11,7.996219,65.02,1.442780,14.775670,13.023145,33.080197
entropy,top10,12,60,12,6.996856,67.54,1.423736,15.359937,12.876806,32.756742
entropy,top10,12,60,13,6.769440,68.70,1.456717,15.072242,12.954460,32.383422
entropy,top10,12,60,14,5.833647,72.64,1.433025,15.395498,12.928732,32.925197
entropy,top10,12,60,15,4.717174,74.22,1.356696,15.980917,13.019969,33.043827
entropy,top10,12,60,16,4.320953,75.68,1.345497,15.942913,13.078793,32.368953
entropy,top10,12,60,17,4.030008,75.72,1.370730,16.167740,12.854396,32.584704
entropy,top10,12,60,18,3.781378,76.72,1.346977,16.349512,12.890025,32.649840
entropy,top10,12,60,19,3.699840,77.62,1.359216,15.993707,13.012652,32.391100
entropy,top10,12,60,20,3.571997,77.76,1.355141,16.434814,12.941808,32.917551
entropy,top10,12,60,21,3.414205,77.98,1.354619,16.117709,12.878337,32.535276
entropy,top10,12,60,22,3.390377,78.80,1.365680,16.436930,12.778685,33.104049
entropy,top10,12,60,23,3.270515,79.12,1.360671,16.289120,12.813382,33.452600
entropy,top10,12,60,24,3.198426,78.96,1.358077,16.204237,12.799759,33.552903
entropy,top10,12,60,25,3.170731,78.78,1.378408,16.000547,12.816239,33.787952
entropy,top10,12,60,26,3.121599,79.40,1.370846,16.039030,12.775032,33.823186
entropy,top10,12,60,27,3.110473,79.42,1.374275,16.135855,12.713439,33.896793
entropy,top10,12,60,28,3.097759,79.64,1.380306,16.243264,12.678332,33.891078
entropy,top30,1,5,1,1.563777,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top30,1,5,2,1.420067,50.20,1.548518,17.345743,11.950915,35.809751
entropy,top30,1,5,3,1.113905,51.20,1.509205,17.174467,12.133104,35.289202
entropy,top30,1,5,4,1.034687,50.90,1.477291,17.446977,12.100335,35.768638
entropy,top30,1,5,5,1.133339,51.60,1.454146,17.265584,12.253104,35.153572
entropy,top30,1,5,6,1.012352,50.68,1.463963,17.500435,12.229452,35.534839
entropy,top30,1,5,7,0.845858,51.74,1.448054,17.530990,12.376863,35.275650
entropy,top30,1,5,8,0.733247,51.06,1.421841,18.234866,12.502238,35.147395
entropy,top30,1,5,9,0.603212,52.68,1.400099,17.837239,12.492154,34.984734
entropy,top30,2,10,1,2.909145,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top30,2,10,2,2.935984,50.34,1.534855,17.297921,11.932700,35.848130
entropy,top30,2,10,3,2.260313,50.96,1.524118,17.504152,12.115992,35.636683
entropy,top30,2,10,4,2.298986,49.44,1.478811,17.536532,12.180283,35.850982
entropy,top30,2,10,5,2.226055,52.06,1.413994,16.876832,12.363703,35.704879
entropy,top30,2,10,6,2.022142,52.92,1.425756,16.729775,12.401308,35.732697
entropy,top30,2,10,7,1.428713,53.62,1.444369,16.517863,12.504466,34.818322
entropy,top30,2,10,8,1.085039,54.14,1.386732,18.331567,12.450677,35.144508
entropy,top30,2,10,9,0.731630,56.38,1.372127,17.742653,12.367343,34.865425
entropy,top30,2,10,10,0.484096,57.52,1.352022,18.136548,12.354341,35.377864
entropy,top30,4,20,1,5.836311,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top30,4,20,2,5.524603,50.40,1.512588,17.014135,11.982819,35.832974
entropy,top30,4,20,3,5.021472,51.90,1.488178,17.421144,12.242143,35.466778
entropy,top30,4,20,4,4.606964,50.04,1.469908,16.998015,12.212053,35.413778
entropy,top30,4,20,5,4.153648,51.02,1.388056,15.857806,12.359961,35.469608
entropy,top30,4,20,6,3.835724,52.62,1.374654,15.895366,12.286160,35.629760
entropy,top30,4,20,7,3.156286,52.88,1.405714,15.342527,12.518680,34.742650
entropy,top30,4,20,8,2.800243,53.24,1.333209,16.547819,12.462633,35.935405
entropy,top30,4,20,9,2.457517,53.72,1.311362,15.704986,12.572054,36.209043
entropy,top30,4,20,10,1.950245,55.26,1.223091,15.923812,12.554379,36.708893
entropy,top30,4,20,11,1.620173,55.70,1.224017,15.853754,12.515725,36.566166
entropy,top30,4,20,12,1.319351,57.44,1.185013,15.129931,12.538134,36.354216
entropy,top30,4,20,13,1.094020,58.14,1.135591,14.724094,12.567339,36.176222
entropy,top30,4,20,14,0.979567,59.16,1.143353,14.816671,12.551305,36.242380
entropy,top30,4,20,15,0.912764,59.54,1.145518,14.808191,12.504658,36.184099
entropy,top30,8,40,1,11.779244,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top30,8,40,2,11.242461,50.32,1.543973,16.891839,11.930166,35.876567
entropy,top30,8,40,3,10.048169,51.74,1.527757,16.572601,12.176768,35.733951
entropy,top30,8,40,4,9.549298,50.92,1.536907,15.769778,12.281785,35.018328
entropy,top30,8,40,5,8.665873,53.04,1.437453,14.551952,12.500595,35.081518
entropy,top30,8,40,6,8.395578,54.32,1.492748,13.945528,12.388242,34.703027
entropy,top30,8,40,7,8.208132,54.30,1.497723,13.907765,12.564782,34.885022
entropy,top30,8,40,8,7.054520,56.58,1.499176,14.247505,12.671709,35.093220
entropy,top30,8,40,9,5.540515,58.40,1.462170,13.345614,12.498308,35.323578
entropy,top30,8,40,10,5.119063,58.96,1.392461,12.891718,12.530742,35.214383
entropy,top30,8,40,11,4.294920,59.92,1.380270,12.778701,12.735629,35.311227
entropy,top30,8,40,12,3.637705,62.18,1.375993,12.506340,12.625336,35.457349
entropy,top30,8,40,13,3.386917,61.90,1.352882,12.804085,12.616408,35.908031
entropy,top30,8,40,14,2.900135,64.42,1.323090,12.806051,12.645800,35.955528
entropy,top30,8,40,15,2.603061,64.94,1.292830,12.645842,12.697443,35.977640
entropy,top30,8,40,16,2.470834,65.96,1.278761,12.881023,12.718827,35.961890
entropy,top30,8,40,17,2.319906,66.88,1.324413,12.936989,12.552712,35.529509
entropy,top30,8,40,18,2.070983,66.76,1.297721,12.708059,12.478967,35.485600
entropy,top30,8,40,19,1.971076,67.10,1.294610,12.805888,12.537780,35.434647
entropy,top30,8,40,20,1.909950,67.26,1.292782,12.916693,12.475784,35.584364
entropy,top30,8,40,21,1.892557,67.24,1.272895,12.618371,12.537208,35.452898
entropy,top30,8,40,22,1.869840,67.16,1.272505,12.716435,12.454225,35.506352
entropy,top30,8,40,23,1.845494,67.56,1.277773,12.772774,12.520966,35.571314
entropy,top30,12,60,1,17.515934,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top30,12,60,2,17.161510,50.86,1.582420,17.185183,11.919546,35.817732
entropy,top30,12,60,3,15.327996,52.28,1.593444,16.832110,12.152313,35.716429
entropy,top30,12,60,4,14.900406,53.02,1.572608,15.898902,12.140743,34.906849
entropy,top30,12,60,5,13.499638,56.28,1.505036,15.375808,12.427083,34.966662
entropy,top30,12,60,6,12.815383,55.06,1.502378,15.008747,12.464711,34.352152
entropy,top30,12,60,7,12.051344,57.98,1.536964,14.939592,12.671381,33.732864
entropy,top30,12,60,8,10.871511,58.96,1.495728,15.440862,12.817539,34.196808
entropy,top30,12,60,9,9.921993,60.48,1.489264,15.051244,12.748207,33.933386
entropy,top30,12,60,10,8.501200,64.20,1.413703,14.910642,13.007201,33.465608
entropy,top30,12,60,11,7.996219,65.02,1.442780,14.775670,13.023145,33.080197
entropy,top30,12,60,12,6.996856,67.54,1.423736,15.359937,12.876806,32.756742
entropy,top30,12,60,13,6.769440,68.70,1.456717,15.072242,12.954460,32.383422
entropy,top30,12,60,14,5.833647,72.64,1.433025,15.395498,12.928732,32.925197
entropy,top30,12,60,15,4.717174,74.22,1.356696,15.980917,13.019969,33.043827
entropy,top30,12,60,16,4.320953,75.68,1.345497,15.942913,13.078793,32.368953
entropy,top30,12,60,17,4.013971,76.16,1.375430,16.224224,12.819750,32.647277
entropy,top30,12,60,18,3.675221,77.60,1.338765,16.421879,12.811555,32.805324
entropy,top30,12,60,19,3.406669,78.66,1.341575,16.314996,12.888763,32.748178
entropy,top30,12,60,20,3.234945,78.66,1.292684,16.829641,12.862589,33.366132
entropy,top30,12,60,21,3.077153,78.88,1.292162,16.512536,12.799118,32.983857
entropy,top30,12,60,22,3.053325,79.70,1.303222,16.831757,12.699466,33.552630
entropy,top30,12,60,23,2.864935,79.94,1.272692,16.637246,12.739237,33.880305
entropy,top30,12,60,24,2.766270,79.86,1.256805,16.394850,12.664958,33.763476
entropy,top30,12,60,25,2.738574,79.68,1.277136,16.191160,12.681438,33.998525
entropy,top30,12,60,26,2.689443,80.30,1.269574,16.229643,12.640231,34.033759
entropy,top30,12,60,27,2.678317,80.32,1.273003,16.326468,12.578637,34.107366
entropy,top30,12,60,28,2.665603,80.54,1.279034,16.433877,12.543531,34.101651
entropy,top70,1,5,1,1.563777,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top70,1,5,2,1.420067,50.20,1.548518,17.345743,11.950915,35.809751
entropy,top70,1,5,3,1.095988,50.92,1.503887,17.715676,12.099324,35.191193
entropy,top70,1,5,4,1.009691,51.26,1.480028,17.997482,12.100724,35.848011
entropy,top70,1,5,5,1.017520,51.28,1.455729,17.603722,12.232491,35.253015
entropy,top70,1,5,6,0.804087,50.42,1.438982,17.760463,12.266163,35.525594
entropy,top70,1,5,7,0.561136,51.90,1.437460,18.166287,12.413924,35.559868
entropy,top70,1,5,8,0.391171,51.70,1.397033,19.111204,12.551147,35.605098
entropy,top70,1,5,9,0.187262,52.40,1.361877,18.843550,12.441937,35.783740
entropy,top70,1,5,10,0.126955,52.72,1.338782,19.092164,12.363082,36.081660
entropy,top70,1,5,11,0.102626,53.52,1.367413,19.093292,12.291623,36.368871
entropy,top70,2,10,1,2.909145,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top70,2,10,2,2.935984,50.34,1.534855,17.297921,11.932700,35.848130
entropy,top70,2,10,3,2.260313,50.96,1.524118,17.504152,12.115992,35.636683
entropy,top70,2,10,4,2.298986,49.44,1.478811,17.536532,12.180283,35.850982
entropy,top70,2,10,5,2.226055,52.06,1.413994,16.876832,12.363703,35.704879
entropy,top70,2,10,6,2.022142,52.92,1.425756,16.729775,12.401308,35.732697
entropy,top70,2,10,7,1.428713,53.62,1.444369,16.517863,12.504466,34.818322
entropy,top70,2,10,8,1.085039,54.14,1.386732,18.331567,12.450677,35.144508
entropy,top70,2,10,9,0.731630,56.38,1.372127,17.742653,12.367343,34.865425
entropy,top70,2,10,10,0.427414,56.46,1.331480,18.253669,12.276592,36.112387
entropy,top70,2,10,11,0.217421,57.94,1.382941,18.729481,12.200841,36.873265
entropy,top70,2,10,12,0.108289,58.30,1.419455,18.717764,12.024880,37.250672
entropy,top70,2,10,13,0.098232,58.38,1.394193,18.649910,11.987479,37.282281
entropy,top70,4,20,1,5.836311,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top70,4,20,2,5.524603,50.40,1.512588,17.014135,11.982819,35.832974
entropy,top70,4,20,3,5.021472,51.90,1.488178,17.421144,12.242143,35.466778
entropy,top70,4,20,4,4.606964,50.04,1.469908,16.998015,12.212053,35.413778
entropy,top70,4,20,5,4.153648,51.02,1.388056,15.857806,12.359961,35.469608
entropy,top70,4,20,6,3.835724,52.62,1.374654,15.895366,12.286160,35.629760
entropy,top70,4,20,7,3.156286,52.88,1.405714,15.342527,12.518680,34.742650
entropy,top70,4,20,8,2.800243,53.24,1.333209,16.547819,12.462633,35.935405
entropy,top70,4,20,9,2.457517,53.72,1.311362,15.704986,12.572054,36.209043
entropy,top70,4,20,10,1.950245,55.26,1.223091,15.923812,12.554379,36.708893
entropy,top70,4,20,11,1.516828,56.56,1.221566,15.883685,12.528945,36.702572
entropy,top70,4,20,12,1.191770,58.26,1.178746,15.296736,12.568232,36.586050
entropy,top70,4,20,13,0.966438,58.96,1.129323,14.890900,12.597437,36.408056
entropy,top70,4,20,14,0.831071,60.94,1.114724,14.932758,12.623995,36.341316
entropy,top70,4,20,15,0.741971,61.04,1.122705,14.910516,12.585384,36.338988
entropy,top70,4,20,16,0.679329,60.64,1.079812,15.181600,12.588193,36.455347
entropy,top70,4,20,17,0.639921,60.30,1.094216,15.392062,12.432596,36.669744
entropy,top70,8,40,1,11.779244,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top70,8,40,2,11.242461,50.32,1.543973,16.891839,11.930166,35.876567
entropy,top70,8,40,3,10.048169,51.74,1.527757,16.572601,12.176768,35.733951
entropy,top70,8,40,4,9.549298,50.92,1.536907,15.769778,12.281785,35.018328
entropy,top70,8,40,5,8.665873,53.04,1.437453,14.551952,12.500595,35.081518
entropy,top70,8,40,6,8.395578,54.32,1.492748,13.945528,12.388242,34.703027
entropy,top70,8,40,7,8.208132,54.30,1.497723,13.907765,12.564782,34.885022
entropy,top70,8,40,8,7.054520,56.58,1.499176,14.247505,12.671709,35.093220
entropy,top70,8,40,9,5.540515,58.40,1.462170,13.345614,12.498308,35.323578
entropy,top70,8,40,10,5.119063,58.96,1.392461,12.891718,12.530742,35.214383
entropy,top70,8,40,11,4.294920,59.92,1.380270,12.778701,12.735629,35.311227
entropy,top70,8,40,12,3.637705,62.18,1.375993,12.506340,12.625336,35.457349
entropy,top70,8,40,13,3.386917,61.90,1.352882,12.804085,12.616408,35.908031
entropy,top70,8,40,14,2.900135,64.42,1.323090,12.806051,12.645800,35.955528
entropy,top70,8,40,15,2.577618,65.24,1.298569,12.673593,12.655528,36.024090
entropy,top70,8,40,16,2.414150,65.34,1.268267,12.998827,12.650750,36.078482
entropy,top70,8,40,17,2.227643,66.40,1.308793,13.157031,12.401416,35.740203
entropy,top70,8,40,18,1.978720,66.28,1.282101,12.928101,12.327671,35.696294
entropy,top70,8,40,19,1.878814,66.62,1.278991,13.025930,12.386484,35.645340
entropy,top70,8,40,20,1.795170,66.80,1.273171,13.215636,12.240678,35.877872
entropy,top70,8,40,21,1.732985,67.50,1.275495,12.923365,12.311310,35.688658
entropy,top70,8,40,22,1.669895,67.28,1.279750,13.144995,12.185790,35.721087
entropy,top70,8,40,23,1.641531,68.06,1.276205,13.148015,12.281171,35.786396
entropy,top70,8,40,24,1.633023,67.54,1.276879,13.056588,12.259806,35.533802
entropy,top70,8,40,25,1.637668,67.98,1.277738,12.882006,12.307990,35.437362
entropy,top70,8,40,26,1.621628,67.82,1.281149,12.915737,12.210331,35.412536
entropy,top70,12,60,1,17.515934,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top70,12,60,2,17.161510,50.86,1.582420,17.185183,11.919546,35.817732
entropy,top70,12,60,3,15.327996,52.28,1.593444,16.832110,12.152313,35.716429
entropy,top70,12,60,4,14.900406,53.02,1.572608,15.898902,12.140743,34.906849
entropy,top70,12,60,5,13.499638,56.28,1.505036,15.375808,12.427083,34.966662
entropy,top70,12,60,6,12.815383,55.06,1.502378,15.008747,12.464711,34.352152
entropy,top70,12,60,7,12.051344,57.98,1.536964,14.939592,12.671381,33.732864
entropy,top70,12,60,8,10.871511,58.96,1.495728,15.440862,12.817539,34.196808
entropy,top70,12,60,9,9.921993,60.48,1.489264,15.051244,12.748207,33.933386
entropy,top70,12,60,10,8.501200,64.20,1.413703,14.910642,13.007201,33.465608
entropy,top70,12,60,11,7.996219,65.02,1.442780,14.775670,13.023145,33.080197
entropy,top70,12,60,12,6.996856,67.54,1.423736,15.359937,12.876806,32.756742
entropy,top70,12,60,13,6.769440,68.70,1.456717,15.072242,12.954460,32.383422
entropy,top70,12,60,14,5.833647,72.64,1.433025,15.395498,12.928732,32.925197
entropy,top70,12,60,15,4.717174,74.22,1.356696,15.980917,13.019969,33.043827
entropy,top70,12,60,16,4.320953,75.68,1.345497,15.942913,13.078793,32.368953
entropy,top70,12,60,17,4.013971,76.16,1.375430,16.224224,12.819750,32.647277
entropy,top70,12,60,18,3.675221,77.60,1.338765,16.421879,12.811555,32.805324
entropy,top70,12,60,19,3.406669,78.66,1.341575,16.314996,12.888763,32.748178
entropy,top70,12,60,20,3.185049,78.60,1.311376,16.871724,12.891549,33.385120
entropy,top70,12,60,21,3.002371,78.86,1.294996,16.524105,12.836184,32.780790
entropy,top70,12,60,22,2.907267,79.38,1.322385,17.348735,12.688833,33.812531
entropy,top70,12,60,23,2.693141,79.56,1.296843,17.167928,12.652176,34.148045
entropy,top70,12,60,24,2.594476,79.48,1.280956,16.925532,12.577897,34.031216
entropy,top70,12,60,25,2.525127,79.48,1.291826,16.977780,12.517942,34.724529
entropy,top70,12,60,26,2.432173,79.96,1.280404,17.303397,12.497427,35.147802
entropy,top70,12,60,27,2.421047,79.98,1.283832,17.400222,12.435833,35.221409
entropy,top70,12,60,28,2.408333,80.20,1.289864,17.507631,12.400727,35.215694
entropy,top90,1,5,1,1.563777,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top90,1,5,2,1.420067,50.20,1.548518,17.345743,11.950915,35.809751
entropy,top90,1,5,3,1.095988,50.92,1.503887,17.715676,12.099324,35.191193
entropy,top90,1,5,4,1.009691,51.26,1.480028,17.997482,12.100724,35.848011
entropy,top90,1,5,5,1.017520,51.28,1.455729,17.603722,12.232491,35.253015
entropy,top90,1,5,6,0.804087,50.42,1.438982,17.760463,12.266163,35.525594
entropy,top90,1,5,7,0.532262,52.10,1.447476,18.292112,12.439699,35.524012
entropy,top90,1,5,8,0.341729,52.04,1.394319,19.522143,12.550332,35.718067
entropy,top90,1,5,9,0.137686,52.76,1.341749,19.395768,12.399144,35.841327
entropy,top90,1,5,10,0.077379,53.08,1.318654,19.644382,12.320290,36.139246
entropy,top90,1,5,11,0.044156,54.06,1.336756,19.702889,12.205263,36.383716
entropy,top90,1,5,12,0.028774,54.44,1.345001,19.869381,12.176327,36.719035
entropy,top90,1,5,13,0.024807,53.58,1.361934,19.619352,12.064258,36.798093
entropy,top90,2,10,1,2.909145,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top90,2,10,2,2.935984,50.34,1.534855,17.297921,11.932700,35.848130
entropy,top90,2,10,3,2.260313,50.96,1.524118,17.504152,12.115992,35.636683
entropy,top90,2,10,4,2.298986,49.44,1.478811,17.536532,12.180283,35.850982
entropy,top90,2,10,5,2.226055,52.06,1.413994,16.876832,12.363703,35.704879
